split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
1,0.05,151,expected_revenue,399087015,10,19.99,16.79,36.85661030301407,34.60424914161049,2.2523611614035843,0.938888542845206,False,100,250
1,0.05,151,cvar_0.25,399087015,10,16.79,14.99,8.311514332240916,7.946790839620737,0.364723492620179,0.9561182862663916,False,100,250
1,0.05,151,expected_revenue,399256023,6,9.99,9.99,21.725449542212402,21.725449542212402,0.0,1.0,True,100,250
1,0.05,151,cvar_0.25,399256023,6,9.99,8.99,5.491944221719135,5.287340624949505,0.2046035967696298,0.9627447788052037,False,100,250
1,0.05,151,expected_revenue,539723038,10,19.99,19.99,43.244977858462924,43.244977858462924,0.0,1.0,True,100,250
1,0.05,151,cvar_0.25,539723038,10,19.99,19.99,10.885383399471104,10.885383399471104,0.0,1.0,True,100,250
1,0.05,151,expected_revenue,547780002,10,14.99,10.99,28.557369010221407,23.29242686852731,5.264942141694096,0.8156363024965766,False,100,250
1,0.05,151,cvar_0.25,547780002,10,13.49,10.99,6.28640799362476,5.757835529403704,0.5285724642210559,0.9159182056339491,False,100,250
1,0.05,151,expected_revenue,554450005,10,19.99,19.99,38.09777598457727,38.09777598457727,0.0,1.0,True,100,250
1,0.05,151,cvar_0.25,554450005,10,19.99,19.99,8.186652330464737,8.186652330464737,0.0,1.0,True,100,250
1,0.05,151,expected_revenue,562245042,10,19.99,17.99,36.6694177213757,35.55391329464921,1.1155044267264884,0.9695794344158285,False,100,250
1,0.05,151,cvar_0.25,562245042,10,15.99,15.99,8.285016451322859,8.285016451322859,0.0,1.0,True,100,250
1,0.05,151,expected_revenue,562245054,10,19.99,19.99,35.869228638811244,35.869228638811244,0.0,1.0,True,100,250
1,0.05,151,cvar_0.25,562245054,10,15.99,15.99,6.934587814480747,6.934587814480747,0.0,1.0,True,100,250
1,0.05,151,expected_revenue,562252014,10,14.99,11.99,32.3365750829415,27.902394770603667,4.434180312337833,0.8628741509895711,False,100,250
1,0.05,151,cvar_0.25,562252014,10,14.99,11.99,8.12039324135376,7.361051921293287,0.7593413200604733,0.9064895876971245,False,100,250
1,0.05,151,expected_revenue,573716012,9,14.99,11.99,33.627384319363685,28.861062067186328,4.766322252177357,0.8582606899510539,False,100,250
1,0.05,151,cvar_0.25,573716012,9,14.99,11.99,8.692007662635767,7.720017279965976,0.9719903826697909,0.8881742377140238,False,100,250
1,0.05,151,expected_revenue,621381009,10,19.99,17.99,37.58109256982967,34.74566673097282,2.8354258388568496,0.9245517986581064,False,100,250
1,0.05,151,cvar_0.25,621381009,10,19.99,14.99,7.87520436685312,7.7015782429849065,0.17362612386821397,0.9779528103932122,False,100,250
1,0.05,151,expected_revenue,658030005,10,29.99,23.99,51.56720317122909,48.46185796084297,3.105345210386119,0.9397806159842563,False,100,250
1,0.05,151,cvar_0.25,658030005,10,23.99,21.86,11.36549296804376,11.193357568239907,0.17213539980385306,0.9848545592973534,False,100,250
1,0.05,151,expected_revenue,658030020,10,27.9,22.49,47.34927494907794,42.57658374105804,4.7726912080199,0.8992024436878343,False,100,250
1,0.05,151,cvar_0.25,658030020,10,22.49,22.49,9.039358261326655,9.039358261326655,0.0,1.0,True,100,250
1,0.05,151,expected_revenue,673799001,10,19.99,19.99,45.614098235481926,45.614098235481926,0.0,1.0,True,100,250
1,0.05,151,cvar_0.25,673799001,10,19.99,19.99,11.911524080215035,11.911524080215035,0.0,1.0,True,100,250
1,0.05,151,expected_revenue,676387001,10,19.99,19.99,35.49878250964132,35.49878250964132,0.0,1.0,True,100,250
1,0.05,151,cvar_0.25,676387001,10,15.99,14.99,6.850760799896279,6.731454599393923,0.11930620050235596,0.9825849706350626,False,100,250
1,0.05,151,expected_revenue,705330002,10,9.99,9.99,18.838910142498758,18.838910142498758,0.0,1.0,True,100,250
1,0.05,151,cvar_0.25,705330002,10,9.99,7.32,3.97080285972243,3.7549687259632893,0.21583413375914073,0.9456447118167361,False,100,250
