split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
0,0.05,150,expected_revenue,399201022,10,49.99,29.99,63.349030929460206,55.78514419310752,7.563886736352686,0.8805998035743412,False,100,250
0,0.05,150,cvar_0.25,399201022,10,25.0,25.0,11.583922394911367,11.583922394911367,0.0,1.0,True,100,250
0,0.05,150,expected_revenue,399223004,10,19.99,15.99,38.4504471039145,33.04344064936719,5.407006454547307,0.8593772800629712,False,100,250
0,0.05,150,cvar_0.25,399223004,10,19.99,15.99,8.394644207136952,7.960172693350591,0.4344715137863613,0.9482442015330462,False,100,250
0,0.05,150,expected_revenue,399256018,8,9.99,8.49,19.144891933129355,17.78077693310617,1.3641150000231832,0.9287478349427167,False,100,250
0,0.05,150,cvar_0.25,399256018,8,8.49,7.77,4.344424209877442,4.204946843006782,0.13947736687065948,0.9678950857161819,False,100,250
0,0.05,150,expected_revenue,547780001,5,14.99,12.74,32.821420996010396,29.1310406564966,3.690380339513794,0.8875618353037676,False,100,250
0,0.05,150,cvar_0.25,547780001,5,14.36,10.49,8.34108500889343,6.492563492974307,1.8485215159191224,0.7783835659331859,False,100,250
0,0.05,150,expected_revenue,547780003,10,14.99,11.99,28.377586654951518,25.11813069462267,3.2594559603288467,0.8851397759802061,False,100,250
0,0.05,150,cvar_0.25,547780003,10,12.49,10.49,6.1965827387678445,5.721916882999919,0.47466585576792575,0.9233987706162202,False,100,250
0,0.05,150,expected_revenue,547780015,10,14.99,11.99,25.700207251892575,22.577334654295306,3.1228725975972687,0.8784884274671637,False,100,250
0,0.05,150,cvar_0.25,547780015,10,11.99,10.49,4.745617762136072,4.4948041993276036,0.2508135628084682,0.94714838501962,False,100,250
0,0.05,150,expected_revenue,562245001,10,19.99,19.99,38.92448983271448,38.92448983271448,0.0,1.0,True,100,250
0,0.05,150,cvar_0.25,562245001,10,19.99,15.99,8.668476473044821,7.418678522433616,1.249797950611205,0.8558226518238203,False,100,250
0,0.05,150,expected_revenue,562245062,10,19.99,19.99,39.552824069809475,39.552824069809475,0.0,1.0,True,100,250
0,0.05,150,cvar_0.25,562245062,10,19.99,14.99,9.021533512417644,7.6169701523457585,1.4045633600718856,0.8443099104893218,False,100,250
0,0.05,150,expected_revenue,562245063,10,19.99,19.99,38.016523222014605,38.016523222014605,0.0,1.0,True,100,250
0,0.05,150,cvar_0.25,562245063,10,19.99,15.99,8.138208311836735,6.541625218438794,1.5965830933979408,0.8038163890354383,False,100,250
0,0.05,150,expected_revenue,562245064,10,19.99,14.99,35.890113060526275,30.672162241957235,5.21795081856904,0.8546131406783446,False,100,250
0,0.05,150,cvar_0.25,562245064,10,15.99,9.99,7.588525322097395,5.097413609612694,2.4911117124847006,0.6717265072265475,False,100,250
0,0.05,150,expected_revenue,568597006,5,24.99,20.99,42.89947867982975,40.55833067106345,2.3411480087662966,0.9454271221746328,False,100,250
0,0.05,150,cvar_0.25,568597006,5,20.99,20.99,8.921904229965804,8.921904229965804,0.0,1.0,True,100,250
0,0.05,150,expected_revenue,583534009,10,9.99,8.39,18.71588679850968,17.21160664153946,1.5042801569702178,0.9196254939365202,False,100,250
0,0.05,150,cvar_0.25,583534009,10,8.39,7.49,4.11224332598691,3.9635926516848174,0.14865067430209233,0.9638516832496975,False,100,250
0,0.05,150,expected_revenue,660712014,10,24.99,19.99,49.25475379614657,42.424439663503904,6.830314132642663,0.8613268038875664,False,100,250
0,0.05,150,cvar_0.25,660712014,10,24.99,8.99,11.171877286056619,5.0467607102480585,6.12511657580856,0.4517379291792627,False,100,250
0,0.05,150,expected_revenue,672127002,10,9.99,9.99,20.708015662530755,20.708015662530755,0.0,1.0,True,100,250
0,0.05,150,cvar_0.25,672127002,10,9.99,8.49,5.005350469230658,4.627514326871669,0.3778361423589889,0.9245135491147608,False,100,250
0,0.05,150,expected_revenue,705330002,10,9.99,8.39,18.089434022526497,16.37961718998009,1.7098168325464052,0.9054798049282694,False,100,250
0,0.05,150,cvar_0.25,705330002,10,8.39,7.32,3.6625137588031826,3.5169133141491864,0.14560044465399624,0.9602457617247082,False,100,250
